Gene,Protein,category_PDL_Time18,category_PDL_Time25,category_PDL_Time32,category_PDL_Time33,category_PDL_Time37,category_PDL_Time46,category_PDL_Time50,category_PDLPval_Time,category_PDLlocalFDR_Time,category_PDLPval_Category,category_PDLlocalFDR_Category,category_hTERT_Time18,category_hTERT_Time25,category_hTERT_Time32,category_hTERT_Time33,category_hTERT_Time37,category_hTERT_Time46,category_hTERT_Time50,category_hTERTPval_Time,category_hTERTlocalFDR_Time,category_hTERTPval_Category,category_hTERTlocalFDR_Category
HYI,tr|F6UJY1|F6UJY1-HUMAN,0.0479427,0.160404,0.272865,0.288931,0.353194,0.497787,0.562051,0.000150356904434956,0.000382783273272978,0.00000000000216726768855675,0.0000000000184822054418036,-0.198117,-0.237472,-0.276826,-0.282448,-0.304937,-0.355536,-0.378024,0.147663882116711,0.440366287350466,,
LMO7,tr|F8J2B5|F8J2B5-HUMAN,-0.200359,-0.114032,-0.0277055,-0.0153731,0.0339566,0.144948,0.194278,0.00299254570078249,0.00583388243275165,0.719935990669408,0.742066819803555,-0.229607,-0.118598,-0.00758833,0.00827013,0.071704,0.21443,0.277864,0.000244626141192166,0.00862182815614899,,
C12orf75,tr|F8VQD4|F8VQD4-HUMAN,0.211565,0.207476,0.203388,0.202804,0.200467,0.195211,0.192874,0.959189956296539,0.966104924850943,0.00284876916163213,0.00457002443274354,-0.344555,-0.384754,-0.424952,-0.430695,-0.453665,-0.505349,-0.528319,0.617153963602321,0.853189909801649,,
METAP2,tr|F8VQZ7|F8VQZ7-HUMAN,0.130308,0.0236546,-0.0829984,-0.0982345,-0.159179,-0.296304,-0.357249,0.000247721477495339,0.000602860845601615,0.00000763771451852605,0.0000178658968988657,0.0734388,0.0997856,0.126132,0.129896,0.144952,0.178826,0.193881,0.32265214501371,0.645836970770649,,
METAP2,tr|F8VSC4|F8VSC4-HUMAN,-0.263002,-0.292423,-0.321844,-0.326047,-0.342859,-0.380686,-0.397498,0.543227916304747,0.602345432449023,0.0504065274994456,0.0656309785473578,-0.425622,-0.317972,-0.210322,-0.194944,-0.13343,0.00497695,0.066491,0.0318246917384823,0.194987031575113,,
INSR,sp|P06213|INSR-HUMAN,-0.0626241,-0.054463,-0.046302,-0.0451361,-0.0404727,-0.0299799,-0.0253164,0.706013630431908,0.75183643448581,0.0000596959978910802,0.000122787596822139,0.0262984,0.0905251,0.154752,0.163927,0.200628,0.283205,0.319906,0.00522317149932293,0.0668000893138096,,
TMTC1,tr|F8VTQ9|F8VTQ9-HUMAN,-1.36992,-0.832297,-0.29468,-0.217877,0.0893333,0.780556,1.08777,2.66788769373048e-17,0.000000000000020500493686574,0.00000000158585964281546,0.00000000689774139924591,-0.372143,-0.262358,-0.152573,-0.136889,-0.074155,0.066997,0.129731,0.00321724656020549,0.0507834716762107,,
COPZ1,tr|F8VVA7|F8VVA7-HUMAN,0.122431,0.14229,0.162149,0.164986,0.176334,0.201867,0.213215,0.166447509052737,0.216384108413265,0.000000154143188970133,0.000000468166780465611,-0.0112647,-0.0243583,-0.0374518,-0.0393223,-0.0468043,-0.0636389,-0.0711209,0.360056958882185,0.680370322528699,,
CSRP2,tr|F8VW96|F8VW96-HUMAN,-0.0170083,0.149541,0.31609,0.339883,0.435054,0.649189,0.74436,0.0000658928950026098,0.0001814809990499,0.000000122994511938871,0.00000037994385078336,-0.437212,-0.333067,-0.228922,-0.214044,-0.154533,-0.020632,0.0388795,0.00787135992947543,0.0871330251016722,,
FGD4,tr|F8VWL3|F8VWL3-HUMAN,-0.778681,-0.484636,-0.190591,-0.148585,0.0194409,0.397498,0.565524,0.0000000000173019373519623,0.00000000034910539239047,0.0182512158351379,0.025689888752222,-0.423716,-0.250098,-0.0764812,-0.0516787,0.0475311,0.270753,0.369963,0.00000181647025623941,0.000257687265119748,,
SPRYD3,tr|F8VWW7|F8VWW7-HUMAN,0.0560533,0.121644,0.187235,0.196605,0.234086,0.318417,0.355898,0.303635086074267,0.366756501007442,0.378277993847518,0.416838119176382,,0.00533675,0.035455,0.0397576,0.056968,0.0956914,0.112902,0.69076179192187,0.888108544800831,,
SLC38A1,tr|F8VX04|F8VX04-HUMAN,0.318241,0.159167,0.0000931216,-0.0226317,-0.113531,-0.318054,-0.408954,0.0000501639107495914,0.000141369627451706,0.000000431805871978809,0.00000121689546012121,0.468818,0.442081,0.415343,0.411523,0.396244,0.361867,0.346588,0.444653359261032,0.748338862154769,,
KANSL2,tr|F8VX10|F8VX10-HUMAN,0.353179,0.26213,0.171081,0.158074,0.106046,-0.0110169,-0.0630449,0.0556486390572119,0.0816056139864108,0.352612963382001,0.391315938782697,0.428359,0.37476,0.321161,0.313504,0.282876,,,0.339348792477174,0.660712672177369,,
SMARCC2,tr|F8VXC8|F8VXC8-HUMAN,0.243282,0.0473259,-0.14863,-0.176624,-0.288599,-0.540542,-0.652517,0.0000000150826786949199,0.0000000989170556513915,0.00000000019106697183685,0.00000000100331921828451,0.197432,0.211226,0.22502,0.226991,0.234873,0.252608,0.26049,0.611514427961833,0.849242172604376,,
VPS29,tr|F8VXU5|F8VXU5-HUMAN,-0.0792915,0.0102468,0.0997851,0.112576,0.163741,0.278862,0.330027,0.000618367582778008,0.00138565430882042,0.00015225418878027,0.000295006487653472,-0.0684679,-0.0696356,-0.0708033,-0.0709701,-0.0716374,-0.0731387,-0.0738059,0.961331510452247,0.989334582352698,,
ARL1,tr|F8VYN9|F8VYN9-HUMAN,-0.0507778,0.0562296,0.163237,0.178524,0.239671,0.377252,0.438399,0.00000463225694956578,0.0000161559032511079,0.000000128913112529201,0.000000397162649726617,0.0292682,0.00422607,-0.0208161,-0.0243935,-0.0387034,-0.0709004,-0.0852102,0.215921855575134,0.537073123106008,,
FYN,sp|P06241|FYN-HUMAN,-0.0631824,0.0254441,0.114071,0.126732,0.177375,0.291324,0.341967,0.013029071662601,0.0222031176863507,0.000319292150437456,0.000591678641315069,-0.0562554,-0.0875048,-0.118754,-0.123218,-0.141075,-0.181253,-0.199109,0.364745172096785,0.684017740879491,,
NA,tr|F8W031|F8W031-HUMAN,-0.109974,0.0164766,0.142927,0.160992,0.233249,0.395828,0.468086,0.000027179625931366,0.0000808984282482653,0.00000000579354736775858,0.0000000226365679144499,-0.162413,-0.186917,-0.211421,-0.214922,-0.228924,-0.260429,-0.274432,0.358370411272791,0.679875898387646,,
ATP5B,tr|F8W0P7|F8W0P7-HUMAN,-0.248869,-0.0892244,0.0704207,0.0932271,0.184453,0.389711,0.480937,0.00124074155635937,0.00262742802395223,0.0000249905397834914,0.0000544005401100548,-0.190694,-0.236656,-0.282617,-0.289183,-0.315447,-0.374541,-0.400804,0.320874358206644,0.644987681383709,,
PPHLN1,tr|F8W0Q9|F8W0Q9-HUMAN,0.539105,0.385745,0.232385,0.210476,0.122842,-0.0743356,-0.16197,0.0986990641264884,0.136202345152701,0.137670629934982,0.165466746432542,0.668346,0.651159,0.633971,0.631516,0.621695,0.599597,0.589776,0.891732329052455,0.966737130937975,,
ZDHHC3,tr|F8W6M3|F8W6M3-HUMAN,-0.264674,-0.183125,-0.101575,-0.0899253,-0.0433257,0.0615234,0.108123,0.35687251471763,0.422838104820669,0.520441297918858,0.554475933923719,-0.367785,-0.413722,-0.45966,-0.466223,,,,0.834723432801265,0.94790452880055,,
RPL32,tr|F8W727|F8W727-HUMAN,0.0582783,0.0122313,-0.0338157,-0.0403939,-0.0667064,-0.12591,-0.152222,0.0431256851826436,0.0648820269324779,0.00593675586515643,0.0090379438389644,0.0911522,0.0932675,0.0953828,0.095685,0.0968938,0.0996135,0.100822,0.924093479486112,0.977097927706369,,
RPL10,tr|F8W7C6|F8W7C6-HUMAN,0.307075,0.190759,0.0744433,0.0578268,-0.00863938,-0.158188,-0.224654,0.000424900008806323,0.0009839284232052,0.0165279570254005,0.0234359974982651,-0.0836921,-0.0526015,-0.0215109,-0.0170694,0.000696685,0.0406703,0.0584364,0.41740916762277,0.723626585552183,,
MIGA1,tr|F8W7S1|F8W7S1-HUMAN,0.029936,0.148299,0.266662,0.283571,0.351207,0.503388,0.571024,0.00710244557624251,0.012816369991885,0.00000093602545881047,0.00000250031597789436,-0.469672,-0.503832,-0.537993,-0.542873,-0.562393,-0.606314,-0.625834,0.539736146912962,0.811893476457491,,
MRE11,tr|F8W7U8|F8W7U8-HUMAN,0.225146,0.129937,0.0347284,0.0211271,-0.0332779,-0.155689,-0.210094,0.341577323000456,0.406830857063705,0.741182318700298,0.761922202980541,-0.0820023,-0.0817257,-0.0814491,-0.0814096,,,,0.999109696501071,0.999693412995014,,
SLBP,tr|F8W8D3|F8W8D3-HUMAN,-0.245781,-0.363754,-0.481727,-0.498581,-0.565994,-0.717674,-0.785088,0.0460564031161889,0.0686972004423128,0.0000000389792842198366,0.000000130676760714144,0.310074,0.354207,0.39834,0.404645,0.429864,0.486607,0.511826,0.398900354002649,0.709404081824191,,
ARMCX4,tr|F8W8Y7|F8W8Y7-HUMAN,0.156316,0.115324,0.074332,0.068476,0.0450519,-0.00765231,-0.0310764,0.432923311542325,0.497691791015057,0.042811929449394,0.0564843041140166,0.19173,0.244465,0.297201,0.304735,0.334869,0.402672,0.432807,0.316635815541785,0.641561671937958,,
GLA,sp|P06280|AGAL-HUMAN,-0.532493,-0.237642,0.0572091,0.0993307,0.267817,0.646911,0.815397,0.0000000604057712788888,0.000000333933823119085,0.000000118933544613607,0.000000368386367108521,-0.405448,-0.386129,-0.36681,-0.36405,-0.353011,-0.328173,-0.317133,0.65798625218434,0.873797020575526,,
TOMM5,tr|F8W8Z9|F8W8Z9-HUMAN,0.252451,0.222396,0.192342,0.188048,0.170874,0.132232,0.115058,0.62306046147308,0.676149289777954,0.0394046567156385,0.0523635018842632,-0.289129,-0.24965,-0.210172,-0.204532,-0.181972,-0.131214,-0.108654,0.622056730781962,0.854968715835516,,
IGF2BP2,tr|F8W930|F8W930-HUMAN,0.22049,0.144994,0.0694982,0.058713,0.0155724,-0.0814938,-0.124634,0.0000143010009490273,0.0000450681919859813,0.00311402763721206,0.00495674932551915,0.0613084,0.0628198,0.0643311,0.064547,0.0654107,0.0673538,0.0682174,0.920605876326828,0.976040784108178,,
MTMR1,tr|F8WA39|F8WA39-HUMAN,0.0411719,0.0048583,-0.0314553,-0.0366429,-0.0573935,-0.104082,-0.124833,0.25999731185056,0.319871275860442,0.0376860570671661,0.0501882051150114,-0.300253,-0.233529,-0.166805,-0.157273,-0.119145,-0.0333571,0.00477087,0.043560165585797,0.231509099058578,,
ATXN2,tr|F8WB05|F8WB05-HUMAN,1.04549,0.848688,0.651881,0.623766,0.511305,0.258268,0.145807,0.072767282966397,0.103803699912306,0.819738885040466,0.834766676858988,,,,,0.561804,0.441115,0.387476,0.733725468366048,0.90875521071905,,
SELENOW,tr|F8WB74|F8WB74-HUMAN,-0.420915,-0.192028,0.0368581,0.0695561,0.200348,0.494631,0.625423,0.00385901383294195,0.00737491534788761,0.00807837951614822,0.0120301578679591,-1.17002,-0.905205,-0.640392,-0.602561,-0.45124,-0.110766,0.040556,0.0142835155498593,0.122853955484717,,
MMADHC,tr|F8WEC0|F8WEC0-HUMAN,0.298372,0.223312,0.148252,0.137529,0.0946372,-0.00186895,-0.0447606,0.00159943430004172,0.00331052383404819,0.000127618642732411,0.000249792295613577,-0.0390655,-0.0637511,-0.0884366,-0.0919631,-0.106069,-0.137808,-0.151914,0.270274978815413,0.597651218143147,,
MTAP,tr|F8WES2|F8WES2-HUMAN,0.16478,0.138497,0.112214,0.108459,0.0934401,0.0596475,0.0446286,0.793556781175261,0.828107524514753,0.7080923258812,0.731084910642766,-0.0643203,-0.0691479,-0.0739754,-0.0746651,-0.0774237,-0.0836306,-0.0863892,0.961820825735527,0.989372848608916,,
STIM1,tr|G0XQ39|G0XQ39-HUMAN,-0.279201,-0.0472268,0.184748,0.217887,0.350444,0.648697,0.781254,0.00000000033783963714278,0.00000000403525815297095,0.00000000000307620255443674,0.0000000000251691781317313,-0.28433,-0.281088,-0.277846,-0.277383,-0.27553,-0.271361,-0.269509,0.905034871398583,0.970690762424096,,
PDS5A,tr|G1UI16|G1UI16-HUMAN,0.294916,0.0105879,-0.27374,-0.314359,-0.476832,-0.842397,-1.00487,0.000000000133934432287555,0.00000000186557311196909,0.000000000000113689190662134,0.00000000000147237082457238,0.295312,0.316578,0.337844,0.340882,0.353033,0.380375,0.392527,0.508563356153768,0.791005485746643,,
PMPCB,tr|G3V0E4|G3V0E4-HUMAN,0.137421,0.15806,0.1787,0.181649,0.193443,0.21998,0.231774,0.183078828852738,0.235285000815484,0.00000000000137626506168493,0.0000000000123015727878287,0.00968088,-0.0636563,-0.136993,-0.14747,-0.189377,-0.283668,-0.325575,0.0000289716840389345,0.0019788733223927,,
GSN,sp|P06396-2|GELS-HUMAN,-0.484424,-0.188691,0.107041,0.149289,0.318279,0.698507,0.867497,0.0087933975761574,0.0155990609945647,0.702724937685348,0.726314610858779,-0.712911,-0.390772,-0.0686323,-0.0226124,,,,0.158145033001691,0.456703836300842,,
DPP3,tr|G3V180|G3V180-HUMAN,-0.156985,0.0150227,0.18703,0.211603,0.309893,0.531046,0.629336,0.000000000027204798504328,0.000000000496743459422591,0.00000000000000204731051485434,0.0000000000000488061645958954,-0.240673,-0.24225,-0.243828,-0.244053,-0.244954,-0.246983,-0.247884,0.930956894375305,0.979193694258316,,
GSDMD,tr|G3V1A6|G3V1A6-HUMAN,-0.332969,-0.464809,-0.59665,-0.615485,-0.690822,-0.860332,-0.935669,0.000130836878702836,0.000336714166485865,1.33592200826543e-18,1.28318092064745e-16,0.2487,0.359935,0.471171,0.487061,0.550624,0.693642,0.757205,0.000950198047647838,0.0224810066852517,,
TJP1,tr|G3V1L9|G3V1L9-HUMAN,-0.113577,-0.0167482,0.0800811,0.0939139,0.149245,0.27374,0.329071,0.00000031346199512781,0.00000142737434917212,0.00000000295992984720089,0.0000000121196772295912,-0.0839818,-0.0965041,-0.109026,-0.110815,-0.117971,-0.134071,-0.141226,0.423010565354481,0.728535753293551,,
DENND5B,tr|G3V1S3|G3V1S3-HUMAN,-0.211453,-0.0233478,0.164757,0.191629,0.299118,0.540967,0.648455,0.00000000246704824623796,0.0000000212405713151823,0.0000000000128524424271224,0.0000000000890400988884264,-0.278447,-0.262746,-0.247045,-0.244802,-0.23583,-0.215643,-0.206671,0.513954205527668,0.79393457586148,,
MYL6,tr|G3V1V0|G3V1V0-HUMAN,-0.367244,-0.23858,-0.109916,-0.0915352,-0.0180128,0.147413,0.220935,0.0126106246599166,0.0215737606658795,0.000725594117759914,0.00126621940951252,-0.206564,-0.281851,-0.357137,-0.367892,-0.410913,-0.50771,-0.550731,0.134579959924943,0.417972991063624,,
ACVRL1,tr|G3V1W8|G3V1W8-HUMAN,-1.05527,-0.908501,-0.761732,-0.740765,-0.656897,-0.468194,-0.384326,0.000250590002876517,0.000609359287058112,5.67869952470763e-16,0.0000000000000165921305917853,0.502578,0.475812,0.449046,0.445222,0.429927,0.395513,0.380218,0.464304139236997,0.760532461703847,,
GNG2,tr|G3V2N0|G3V2N0-HUMAN,-0.197285,-0.0777411,0.0418023,0.0588799,0.12719,0.280889,0.3492,0.00797315684152676,0.0142813673729056,0.106030867631758,0.130066599764859,0.0287235,0.024294,0.0198645,0.0192317,0.0167006,0.0110055,0.00847441,0.917926369770432,0.974885855563527,,
ACYP1,tr|G3V2U7|G3V2U7-HUMAN,-0.0995451,0.0500128,0.199571,0.220936,0.306398,0.498686,0.584148,0.0000919798430421773,0.000244281720245368,0.000101233990987059,0.000201050749707446,-0.0670336,-0.0551345,-0.0432353,-0.0415354,-0.0347359,-0.019437,-0.0126375,0.728576116131739,0.906150575512647,,
ATP5J2-PTCD1,tr|G3V325|G3V325-HUMAN,-0.024641,-0.0160026,-0.00736411,-0.00613005,-0.0011938,0.00991277,0.014849,0.667272467588243,0.71678930843793,0.35774971177247,0.396205872238043,0.0912719,0.0637667,0.0362616,0.0323323,0.0166151,-0.0187486,-0.0344659,0.178145475747232,0.486719831663771,,
NPC2,tr|G3V3D1|G3V3D1-HUMAN,-0.4466,-0.11201,0.22258,0.270379,0.461573,0.89176,1.08295,0.0000103559507064856,0.000033494290236585,0.0000000470520061936509,0.000000155144636882637,-0.243258,-0.344079,-0.444899,-0.459302,-0.516914,-0.64654,-0.704152,0.131799692564313,0.414292318930908,,
GSN,sp|P06396-3|GELS-HUMAN,-0.527994,-0.228768,0.0704579,0.113205,0.284191,0.66891,0.839896,0.0000000000000128904738047337,0.00000000000171599108015087,0.0000000000000650720388973135,0.00000000000091747594903995,-0.428724,-0.39081,-0.352896,-0.34748,-0.325814,-0.277068,-0.255403,0.119550116705274,0.393164387125546,,
NA,tr|G3V3G9|G3V3G9-HUMAN,-0.39034,-0.246554,-0.102768,-0.0822267,-0.0000632629,0.184805,0.266968,0.000000876278434522155,0.00000360546780308395,0.0131620686007177,0.0189488578559279,-0.0870863,-0.0318544,0.0233775,0.0312678,0.0628289,0.133841,0.165402,0.0289301136084228,0.185083897180765,,
VIPAS39,tr|G3V4K3|G3V4K3-HUMAN,-0.0179534,0.10574,0.229433,0.247103,0.317785,0.476819,0.547501,0.000000469420209380559,0.00000205143305720291,0.0000000000394928474605718,0.000000000243424830503966,-0.0698658,-0.0868075,-0.103749,-0.10617,-0.115851,-0.137633,-0.147314,0.406381818098822,0.716080020005588,,
GSTZ1,tr|G3V4T6|G3V4T6-HUMAN,-0.0905555,0.160075,0.410706,0.446511,0.589729,0.911968,1.05519,0.00000268952540923096,0.00000993992537014777,9.1139029156235e-18,5.6412093725431e-16,-0.575526,-0.765608,-0.95569,-0.982845,-1.09146,-1.33586,-1.44447,0.000164801039622111,0.00669440698835016,,
FBLN5,tr|G3V4U0|G3V4U0-HUMAN,-0.765603,-0.768386,-0.771169,-0.771566,-0.773156,-0.776734,-0.778324,0.958439453186386,0.965454467755262,0.00000000000532628112960023,0.0000000000405228038746235,0.132772,0.27406,0.415347,0.435531,0.516267,0.697922,0.778658,0.0119242125188368,0.111176100744383,,
C14orf2,tr|G3V556|G3V556-HUMAN,-0.0805044,0.0470323,0.174569,0.192788,0.265667,0.429642,0.50252,0.00000404466054057788,0.0000143555869302035,0.00000866361586063029,0.0000201075262650068,0.0957485,0.0730922,0.0504359,0.0471992,0.0342528,0.00512323,-0.00782323,0.341393758364112,0.662600404112797,,
ZFYVE1,tr|G3V5N8|G3V5N8-HUMAN,0.0912421,0.165795,0.240348,0.250999,0.2936,0.389454,0.432056,0.00182252166657456,0.00372822695444916,0.000000136041532457232,0.000000417589537545983,-0.0197744,-0.0322466,-0.0447187,-0.0465004,-0.0536273,-0.0696629,-0.0767898,0.57778881688163,0.832537075101696,,
CDK2,tr|G3V5T9|G3V5T9-HUMAN,0.15449,-0.210391,-0.575273,-0.627399,-0.835903,-1.30504,-1.51354,0.00000000000639727518788394,0.000000000163859095854105,2.67234124790041e-16,0.00000000000000876927353981839,0.399036,0.386196,0.373357,0.371523,0.364186,0.347678,0.340341,0.725434716660731,0.904428610186855,,
PSMA6,tr|G3V5Z7|G3V5Z7-HUMAN,0.00921684,0.0614444,0.113672,0.121133,0.150977,0.218127,0.247971,0.00396049510644909,0.00754539780507584,0.00000167351318980779,0.00000429486922438565,0.00953173,-0.020549,-0.0506298,-0.0549271,-0.0721161,-0.110791,-0.12798,0.0856606549750307,0.332299915660395,,
TOGARAM1,tr|G3XAE9|G3XAE9-HUMAN,0.0283659,0.00408902,-0.0201879,-0.023656,-0.0375286,-0.0687418,-0.0826143,0.837865236299862,0.865826359456174,0.41232608709521,0.450480906292053,-0.291839,-0.326625,-0.361411,-0.366381,-0.386259,-0.430984,-0.450862,0.770465892850212,0.925422169854345,,
LAMB1,tr|G3XAI2|G3XAI2-HUMAN,-0.413917,-0.342617,-0.271317,-0.261131,-0.220388,-0.128717,-0.0879741,0.00158590512836829,0.00328916580942061,0.00000000000390687906622444,0.000000000031002867357707,0.147519,0.192504,0.237488,0.243914,0.26962,0.327457,0.353162,0.0384722631188117,0.215786337115914,,
APOA4,sp|P06727|APOA4-HUMAN,-0.600887,-0.480526,-0.360165,-0.342971,-0.274193,-0.119443,-0.0506653,0.091211271297241,0.126856581090778,0.00064503061791226,0.00113616567865692,0.0277206,0.21054,0.39336,0.419477,0.523946,0.759,0.863469,0.0522605769005134,0.255918629633369,,
TIMM8B,tr|G3XAN8|G3XAN8-HUMAN,0.106037,0.0971814,0.0883258,0.0870607,0.0820004,0.0706145,0.0655542,0.801880317566233,0.83540146969588,0.525913757589902,0.559207882695628,0.00626369,0.00285716,-0.000549377,-0.00103602,-0.00298261,-0.00736244,-0.00930903,0.923430323591209,0.977097927706369,,
NA,tr|G3XFS1|G3XFS1-HUMAN,0.0103913,0.00657138,0.00275147,0.00220577,0.0000229592,-0.00488836,-0.00707117,0.87895179935516,0.901473358221685,0.338843284607535,0.377579930799526,0.10773,0.04899,-0.00975016,-0.0181416,-0.0517074,-0.12723,-0.160796,0.059890210652869,0.275847968246806,,
NAPRT,tr|G5E977|G5E977-HUMAN,-0.155662,-0.129016,-0.10237,-0.0985629,-0.0833364,-0.0490767,-0.0338502,0.101601692592987,0.139685285134923,0.00000000109672023915584,0.00000000494758186167121,0.255396,0.234121,0.212845,0.209806,0.197648,0.170294,0.158137,0.190087038358383,0.503247171965427,,
TJP1,tr|G5E9E7|G5E9E7-HUMAN,-0.890014,-0.531382,-0.17275,-0.121517,0.0834156,0.544514,0.749447,0.0428974333376203,0.0645913182243953,0.51587148087441,0.550115754035265,-0.356751,-0.053714,0.249323,0.292613,0.465777,,,0.158440114863224,0.457064225070999,,
VGLL4,tr|G5E9M7|G5E9M7-HUMAN,-0.0845466,-0.137109,-0.189672,-0.19718,-0.227216,-0.294796,-0.324832,0.174558540977748,0.22562437711744,0.0000448713399955322,0.0000941858925788306,0.179971,0.191819,0.203668,0.20536,0.212131,0.227365,0.234135,0.757675803558562,0.919975276569078,,
GOSR1,tr|G5E9T8|G5E9T8-HUMAN,0.578821,0.510467,0.442112,0.432347,0.393287,0.305403,0.266343,0.197589091828442,0.2512669207297,0.521615932624509,0.555386324257609,0.412259,0.439847,0.467436,0.471377,0.487142,0.522613,0.538378,0.687000718015275,0.886486652787412,,
CLPTM1L,tr|G5E9Z2|G5E9Z2-HUMAN,-0.185551,0.0167216,0.218994,0.24789,0.363475,0.62354,0.739124,0.0282203571951527,0.0444162279267842,0.211338756577147,0.245496935550248,-0.471455,-0.368199,-0.264942,-0.250191,,,,0.589968805575949,0.839521968551825,,
SDCBP,tr|G5EA09|G5EA09-HUMAN,-0.154748,-0.0502796,0.0541892,0.0691134,0.12881,0.263127,0.322823,0.0304505221586654,0.047574426435963,0.017366318653692,0.0245079314823529,-0.0244285,-0.0633303,-0.102232,-0.10779,-0.130019,-0.180036,-0.202266,0.408786359159188,0.718669021507507,,
CELF1,tr|G5EA30|G5EA30-HUMAN,0.101977,-0.0228128,-0.147602,-0.165429,-0.236738,-0.397181,-0.468489,0.000172300663121834,0.000432087140235636,0.000000280145256739921,0.000000812588679584402,0.205869,0.207016,0.208163,0.208327,0.208983,0.210458,0.211113,0.969533207505033,0.991456066030293,,
PPFIBP1-ALK,tr|G5EKE5|G5EKE5-HUMAN,0.32473,0.261853,0.198977,0.189995,0.154065,0.0732239,0.0372944,0.147289191628457,0.19410513591625,0.0183311868618705,0.0257867084749516,-0.00471847,-0.0644927,-0.124267,-0.132806,-0.166963,-0.243815,-0.277972,0.288240703647318,0.614677966774264,,
EIF4E,sp|P06730-2|IF4E-HUMAN,0.107661,0.0980164,0.0883723,0.0869946,0.0814837,0.0690841,0.0635732,0.687385525010236,0.734373992135255,0.0667925889118528,0.084986126998233,-0.00631047,-0.0205782,-0.034846,-0.0368842,-0.0450372,-0.0633814,-0.0715344,0.553995033774129,0.819966004242575,,
MYL6,tr|G8JLA2|G8JLA2-HUMAN,-0.209711,-0.226435,-0.243158,-0.245548,-0.255104,-0.276606,-0.286162,0.63012324387668,0.683250991508333,0.163672651109448,0.194437711399152,,,,,0.0353853,-0.230496,-0.348666,0.0744045077378705,0.308143585500652,,
HNRNPH1,tr|G8JLB6|G8JLB6-HUMAN,0.411934,0.178138,-0.0556588,-0.0890583,-0.222656,-0.523252,-0.65685,0.00000000157653904432107,0.0000000145298652969452,0.00000000225187194836414,0.00000000942128458977575,0.320787,0.304713,0.288639,0.286343,0.277157,0.256491,0.247306,0.583217959803626,0.836167008033507,,
NA,tr|G8XV63|G8XV63-HUMAN,0.0492022,-0.0517892,-0.152781,-0.167208,-0.224917,-0.354764,-0.412473,0.0208355412227607,0.0338306965337342,0.000176815442532624,0.000338963658127511,0.185562,0.193573,0.201583,0.202727,0.207305,0.217604,0.222181,0.849561114410877,0.952145273541775,,
