Rank	sample_id	factor	cell_line	cell_type	tissue	DNase_p_value	ChIP-seq_p_value	H3K27ac_p_value	summary_p_value
6358	55285	5HMC	LNCaP	Epithelium	Prostate	0.9999997164298258	0.001432018872242863	0.16731391901303033	0.9999991491196791
6359	69795	PPARG	HT29	colorectal adenocarcinoma	None	0.9999997191699885	0.012924371272312586	0.16747413626890312	0.999999157490389
6360	49727	ASCL1	NCI-H2107	Epithelium	Lung	0.9999997197760717	0.16060680931868332	0.5680540293031116	0.9999991593270356
6361	54332	BRD4	None	Adipocyte	None	0.9999997612119657	1.656878520577127e-06	9.315897961730502e-05	0.9999991604952909
6362	74121	ESR1	MCF-7	None	None	0.9999997251293242	0.023309702792680142	0.12057568120658996	0.9999991753764769
6363	71860	SMC1A	MCF-7	None	Breast	0.9999997442851598	1.0879170214074654e-05	0.05883742454595734	0.999999214386257
6364	44231	TP63	HCC95	Epithelium	Lung	0.9999997471875899	0.0015399641040765915	0.020239083055658077	0.9999992414287748
6365	43571	RING1	None	Fibroblast	Foreskin	0.9999997477145004	0.00070533984475179	0.008407057099800323	0.9999992428499689
6366	68774	TOP1	HCT-116	Colon cancer cell	Colon	0.9999997483128926	0.01530721170438711	0.46741872215984104	0.999999244926211
6367	41515	NR5A2	MCF-7	Epithelium	Breast	0.9999997525576078	0.1516053169807119	0.36012102311289035	0.9999992576714334
6368	64789	FOSL2	A549	Epithelium	Lung	0.9999997713963407	4.32235658992506e-06	0.00021533933943723802	0.9999992750793655
6369	35779	AR	LNCaP	Epithelium	Prostate	0.9999997617276453	0.007296305030845021	0.0883077193832783	0.9999992851577165
6370	32852	HOTAIR	MDA-231	Epithelium	Mammary Gland	0.9999997680231921	0.8457335474440162	0.99907872073397	0.9999993042457287
6371	54631	NCAPG2	MCF-7	Epithelium	Breast	0.9999997696524048	0.8178279710428991	0.9496812032201051	0.9999993089611277
6372	40372	ESR1	ZR-75-1	Epithelium	Mammary Gland	0.9999997722246655	0.39148980986279425	0.8316561514499106	0.9999993166746598
6373	63899	CTCF	None	None	Colon	0.9999997783542139	9.521583658880798e-06	0.00040017067963950666	0.999999318828886
6374	48086	AR	HEK293	Epithelium	Embryonic Kidney	0.9999997767485553	1.8902349840491286e-05	0.015486345953290988	0.9999993222309234
6375	70941	NR3C1	A549	Epithelium	Lung	0.9999997742831722	0.2614037032454787	0.6718539744640433	0.9999993228493573
6376	49628	GATA3	MCF-7	Epithelium	Breast	0.9999997752543291	0.4075862781095029	0.44045791169160775	0.999999325762755
6377	75045	FOSL1	MDA-MB-231	None	Breast	0.9999999489271001	6.637468928112394e-08	4.714914230266222e-05	0.999999332244494
6378	68117	KDM1A	Kasumi-1	Myeloblast	Blood	0.9999997812083977	2.4017959235911687e-05	0.00763700329870917	0.9999993375718295
6379	57280	AR	MDA-MB-453	Epithelium	Mammary Gland	0.9999997802433277	0.2757319633102656	0.9146225828216155	0.9999993407312522
6380	74411	CTRL	LNCaP	Epithelium	Prostate	0.9999997853331842	0.0029845070972631	0.09401514903925734	0.9999993559518021
6381	76819	NEUROG2	None	Fibroblast	Fetal Lung	0.9999997866460134	0.0007251101244118483	0.011427548610297168	0.9999993597377033
6382	76421	MAML3	SK-N-SH	Neuroblastoma cell	Brain	0.9999997875383302	0.2950942389042103	0.4433568595192791	0.9999993626145947
6383	4932	NANOG	H1	Embryonic Stem Cell	Embryo	0.9999997887993101	0.3524086094171027	0.797059203521622	0.9999993663982875
6384	68844	ESR1	T47D	Embryonic Stem Cell	Breast	0.9999997921667443	0.0646514072836859	0.21103452124790284	0.9999993764977348
6385	74007	ESR1	None	None	endometrioid adenocarcinoma	0.9999997934913293	0.9135788095734626	0.990490663478881	0.9999993804888812
6386	50254	AR	VCaP	Epithelium	Prostate	0.9999997971864992	0.06186332626870751	0.7729820116112779	0.9999993915579761
6387	64471	NR3C1	A549	Epithelium	Lung	0.9999998008378352	0.8534014288903433	0.8819963362522704	0.999999402515221
6388	63917	FOSL2	A549	Epithelium	Lung	0.9999998031696035	8.342021360932139e-05	0.0032365099012564183	0.9999994080761663
6389	57277	AR	MDA-MB-453	Epithelium	Mammary Gland	0.9999998028677357	0.030672815102787715	0.45254474100191716	0.9999994085993631
6390	56670	AR	LHSAR	Epithelium	Prostate	0.99999980426583	0.24053942034542425	0.41846171983961233	0.9999994127970123
6391	40373	ESR1	ZR-75-1	Epithelium	Mammary Gland	0.9999998082255848	0.23769062647420958	0.6537071414076737	0.9999994246765616
6392	64931	NR3C1	A549	Epithelium	Lung	0.9999998088552163	0.48469228537182263	0.7451229664188512	0.9999994265659664
6393	2192	FOXA1	LNCaP	Epithelium	Prostate	0.9999998148534821	0.0001941000567597948	0.052609962412813883	0.9999994440281819
6394	47409	ERG	VCaP	Epithelium	Prostate	0.9999998159083103	0.06308110198142446	0.5268476539406192	0.9999994477233674
6395	33216	ESR1	MCF-7	Epithelium	Breast	0.9999998298048898	0.01003054390730773	0.08870858889215272	0.9999994894050543
6396	74153	NR3C1	MCF-7	None	Breast	0.9999998301780196	0.00017497272192892882	0.04258447143916636	0.9999994900370865
6397	58999	LYL1	Kasumi-1	Myeloblast	Blood	0.9999998323341761	0.00025604656128968444	0.018398700235164857	0.9999994966683523
6398	69288	AR	VCaP	Epithelium	Prostate	0.9999998393563773	0.3991365891544786	0.6016343374094398	0.9999995180691325
6399	63919	FOSL2	A549	Epithelium	Lung	0.9999998449886112	2.2611186212715475e-05	0.0062235481511150655	0.9999995317440349
6400	52249	AR	None	Granulosa cell	Ovary	0.9999998466203346	0.0013746743102926859	0.018357133463779155	0.999999539805817
6401	53979	PR	T47D	Epithelium	Mammary Gland	0.9999998662888426	1.1041067313532584e-06	0.00017729392923835008	0.9999995432022251
6402	8435	TCF7L2	K562	Erythroblast	Bone Marrow	0.9999998505397635	3.116706007229743e-05	0.003379096975003136	0.9999995494387162
6403	50246	NR3C1	None	Monocyte	None	0.999999850212286	0.1277954220548354	0.19270451617713402	0.9999995506360544
6404	74120	OLFM2	MCF-7	None	None	0.999999851293033	0.5795560541168279	0.8225351991260481	0.9999995538794866
6405	76108	ESR1	MCF-7	None	Mammary Gland	0.9999998522576494	0.025779138664215197	0.4730136348767711	0.9999995567703961
6406	67753	AR	LNCaP	Epithelium	Prostate	0.9999998537398144	0.5227875438695341	0.7463540802009867	0.9999995612196545
6407	55297	TEAD4	MDA-MB-231	Epithelium	Breast	0.9999998641179375	4.293131775805189e-06	0.0010310882195210438	0.9999995789723672
6408	64675	IRF1	K562	Erythroblast	Bone Marrow	0.9999998656606309	3.2472230413385477e-06	0.003894042293324822	0.9999995795741448
6409	55548	MEF2B	None	B Lymphocyte	None	0.9999999229058677	2.6339355281987045e-07	4.910668579819549e-07	0.9999995797243948
6410	68874	ESR1	MCF-7	Embryonic Stem Cell	Breast	0.9999998630079501	0.7473720880090854	0.90018062458713	0.9999995890245695
6411	362	GATA6	Caco-2	Epithelium	Colon	0.9999998638474386	0.17359143323954318	0.6027857469746869	0.9999995915420862
6412	8662	HDAC3	VCaP	Epithelium	Prostate	0.9999998664761346	0.13729642835132122	0.6101349066524547	0.9999995994280992
6413	33144	GATA3	MCF-7	Epithelium	Breast	0.9999998688796623	0.6354769797751695	0.8891264519519393	0.9999996066395065
6414	38174	EBNA3	Mutu III	B Lymphocyte	None	0.9999998819325555	0.06775860702006177	0.21596355173261117	0.9999996457968958
6415	63983	FOSL2	A549	Epithelium	Lung	0.9999998840800813	7.437763864712002e-06	0.00013583935660300175	0.9999996464279871
6416	68853	FOXA1	ZR-75-1	Embryonic Stem Cell	Breast	0.9999998823567501	0.0008716953945599321	0.12374910182396776	0.9999996470222943
6417	64473	NR3C1	A549	Epithelium	Lung	0.9999998863995168	0.18462734960927157	0.46942025794517955	0.9999996591983529
6418	53306	LMO2	TSU-1621-MT	None	None	0.9999998874112556	0.3861309057908738	0.9748131406867213	0.9999996622352286
6419	74115	ESR1	None	Patient	None	0.999999892143803	0.11474946162549265	0.48545621056549465	0.9999996764311132
6420	74410	AR	LNCaP	Epithelium	Prostate	0.9999998921840675	0.15991304353591157	0.4498135515616504	0.9999996765519856
6421	51455	FOXA2	HUES64	Embryonic Stem Cell	Embryo	0.9999998941126258	0.008377516824801019	0.4126791915083227	0.9999996823338335
6422	76279	CALU	Calu-3	None	Lung	0.9999998965912241	0.061674803430773265	0.2474999805490184	0.9999996897730564
6423	51758	AR	LNCaP	Epithelium	Prostate	0.999999899795244	0.002730337531658215	0.130298207712851	0.9999996993744809
6424	69282	AR	VCaP	Epithelium	Prostate	0.9999999016323745	0.2736624428655057	0.8671353605398416	0.9999997048972505
6425	44438	ESR1	MCF-7	Epithelium	Breast	0.9999999034835411	0.1946035073317911	0.291258167996032	0.9999997104504303
6426	71225	AR	LNCaP	Epithelium	Prostate	0.9999999048766676	0.24018276969242242	0.660717567087042	0.9999997146299591
6427	56121	AR	None	None	Prostate	0.999999905162934	0.011579969200500318	0.2183118626027421	0.9999997154863693
6428	35317	GRHL2	None	Epithelium	Bronchia	0.9999999066601842	5.4729653393636394e-05	0.04039706283673677	0.9999997195015261
6429	54065	PR	T47D	Epithelium	Mammary Gland	0.9999999079050955	0.015801968219601482	0.13027573559752087	0.9999997237134934
6430	44334	AR	LNCaP	Epithelium	Prostate	0.999999908288417	0.01679764475818151	0.24671014960248894	0.9999997248636694
6431	63550	NR3C1	A549	Epithelium	Lung	0.9999999101244942	0.6856286828010799	0.8445492600373417	0.9999997303736761
6432	69283	AR	VCaP	Epithelium	Prostate	0.9999999102531718	0.11916375052273087	0.36818760487809776	0.9999997307592889
6433	48455	ESR1	MCF-7	Epithelium	Breast	0.9999999121156009	0.584592893068134	0.8157002297324676	0.9999997363469337
6434	50268	AR	LNCaP	Epithelium	Prostate	0.9999999122803546	0.011250731916312125	0.09638752633738096	0.9999997368387805
6435	6544	TP73	Saos-2	Osteosarcoma cell	Bone	0.9999999186740105	1.3403284669612073e-06	0.0008535260285263576	0.9999997402357845
6436	67730	FOXA1	LNCaP	Epithelium	Prostate	0.9999999138333723	7.801774555229401e-05	0.05173242494979165	0.9999997412138735
6437	54623	NCAPG	MCF-7	Epithelium	Breast	0.9999999152530354	0.9267903725279474	0.9657338064812362	0.9999997457600218
